ID,Email,Titulo,Universidade,Autores,Apoio,Conflito
LH002,,"O efeito das soluções irrigadoras endodônticas sobre os coronavírus: uma revisão sistemática","Odontologia Restauradora - INSTITUTO DE CIÊNCIA E TECNOLOGIA / ICT-UNESP-SJC.","Abu-Hasna A*, Carvalho CAT, Bresciani E",,"Não há conflito de interesse"
LH003,,"Rugosidade e adesão bacteriana sobre cimentos MTA e CIV utilizados na região cervical: estudo em microscopia confocal e de força atômica","Endodontia - UNIVERSIDADE DE SÃO PAULO - BAURU.","Cuéllar MRC*, Terminiello I, Coelho JA, Espedilla EGV, Ribeiro AV, Andrade FB","<em>(Apoio: CAPES N° 88887.196351/2018-00)</em>","Não há conflito de interesse"
LH004,,"Impacto dos tratamentos endodôntico e periodontal na aorta e fígado de ratos obesos e não obesos","Odontologia - PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL.","Jara CM*, Pereira KKY, Gomes MS","<em>(Apoio: CNPq N° 141710/2018-7)</em>","Não há conflito de interesse"
LH005,,"Influência da medicação intracanal na resistência de união de cimentos biocerâmicos e resinosos","Odontologia Restauradora - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Escobar PM*, Silva-Sousa AC, Petean IBF, Camargo RV, Mazzi-Chaves JF, Sousa-Neto MD","<em>(Apoio: CAPES N° 33002029032P4 | )</em>","Não há conflito de interesse"
LH006,,"Atividade antimicrobiana e antibiofilme da arginina associada ao fluoreto de sódio sobre biofilmes microcosmos salivares","Odontopediatria, Ortodontia e Saúde Cole - UNIVERSIDADE DE SÃO PAULO - BAURU.","Mendez DAC*, Cuéllar MRC, Rizzato VL, Buzalaf MAR, Andrade FB, Cruvinel T","<em>(Apoio: FAPs - FAPESP N° 2018 / 01654-8)</em>","Não há conflito de interesse"
LH007,,"Efeito de inibidores do sistema de efluxo em <em>Candida albicans </em>resistente ao fluconazol: estudo em <em>Galleria mellonella</em>","Materiais Odontológicos e Prótese - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Chacón YPV*, Albuquerque MC, Goldman GH, Pavarina AC, Mima EGO","<em>(Apoio: CAPES | FAPs - FAPESP  N° 2018/02513-9)</em>","Não há conflito de interesse"
LH008,,"Associação entre a prevalência de trauma na dentição permanente e relato de trauma na dentição decídua em escolares - caso-controle","Odontologia - UNIVERSIDADE FEDERAL DE SANTA CATARINA.","Cossa IA*, Pereira CS, Borgatto AF, Bolan M, Cardoso M",,"Não há conflito de interesse"
LH009,,"Experiências de aprendizado prévio influenciam nas habilidades práticas dos alunos de graduação para detecção de lesões de cárie?","Ortodontia e Odontopediatria - UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Yampa-Vargas JD*, Pereira RAC, Silva CR, Ferreira FR, Lenzi TL, Braga MM","<em>(Apoio: CAPES | CNPq)</em>","Não há conflito de interesse"
LH010,,"Qual é a correlação entre a maturação das vértebras cervicais e a fusão da sutura palatina mediana?","Odontologia Preventiva e Comunitária - UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO.","Sevillano MGC*, Estrada JKT, Fernandes LQP, Quintão CCA",,"Não há conflito de interesse"
LH011,,"Inativação fotodinâmica de <em>Streptococcus mutans</em> por curcumina e EDTA com luz LED azul","Odontologia Restauradora - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Soto J*, Nima G, Giannini M","<em>(Apoio: CAPES N° 001 | Universidad de Costa Rica N° OAICE-047-2017)</em>","Não há conflito de interesse"
LH012,,"Carga cíclica para fadiga de estruturas cerâmicas em multicamadas, em modelos tradicionais e bioinspirados","Odontología Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - SÃO JOSÉ DOS CAMPOS.","Contreras LPC*, Zucuni CP, Salazar Marocho SM, Valandro F, Melo RM","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
LH013,,"Formação de cárie secundária induzida por <em>Streptococcus mutans </em>em restaurações com materiais bioativos","Odontologia Restauradora - INSTITUTO DE CIÊNCIA E TECNOLOGIA / ICT-UNESP-SJC.","Contreras SCM*, Fernandes JB, Garcia MT, Junqueira JC, Bresciani E, Caneppele TMF","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
LH014,,"Direct 3D printing of a final colored facial prosthesis: An experience with PlusID(+ID) methodology and Polyjet workflow","Pos Graduação - UNIVERSIDADE PAULISTA - SÃO PAULO.","Salazar-Gamarra R*, Cárdenas-Bocanegra A, Masch U, Moraes C, Seelaus R, Silva JVL, Dib LL","<em>(Apoio: CAPES N° 1678116)</em>","Não há conflito de interesse"
LH015,,"Técnica simplificada de fabricação de padrão resinoso direto para obtenção de retentores intrarradiculares","UNIVERSIDADE ESTADUAL PAULISTA - SÃO JOSÉ DOS CAMPOS.","Demachkia AM*, Demashkieh RM, Dimashkieh M, Melo RM",,"Não há conflito de interesse"
LH016,,"Estudos sobre complicações da radioterapia de cabeça e pescoço: uma revisão bibliométrica dos anais do SBPqO","Odontologia - UNIVERSIDADE DE BRASÍLIA.","Mancia BLP*, Ribeiro APD","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
LH017,,"Investigação do gene <em>Interleucina 17 Alfa</em> com suscetibilidade à periodontite isolada ou associada ao diabetes mellitus tipo 2","UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Hidalgo MAR*, Cirelli T, Nicchio IG, Nepomuceno R, Orrico SRP, Cirelli JA, Theodoro LH, Scarel-Caminaga RM","<em>(Apoio: FAPs - Fapesp N° 2016/03753-8, 2016/08070-6)</em>","Não há conflito de interesse"
LH018,,"Efeito da C<em>sin</em>CPI-2 na modulação da resposta do hospedeiro na periodontite experimental em camundongos","Diagnostico e Cirurgia - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Leguizamon NDP*, Molon RS, Coletto-Nunes G, Nogueira AVB, Soares Costa A, Cerri PS, Souza PPC, Cirelli JA","<em>(Apoio: BECAL (Becas Carlos Antonio López-Paraguay) N° 118/2017 | CNPq N° 486335/2013-5 | Fapesp N° 2015/21697-5)</em>","Não há conflito de interesse"
LH019,,"Níveis de ruído produzidos em clínica de ensino de odontologia que atingem operador e paciente","Odontologia Preventiva e Social - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Téllez MEP*, Moimaz SAS, Garbin AJI, Saliba TA","<em>(Apoio: CAPES)</em>","Não há conflito de interesse"
LH020,,"Dentifrícios e a concentração de flúor em Maputo, Moçambique, África","Saúde Colectiva - UNIVERSIDADE DE SÃO PAULO - BAURU.","Mapengo-Domingos MAA*, Sales-Peres SHC","<em>(Apoio: CAPES N° 88881.284220/2018-01)</em>","Não há conflito de interesse"
LH021,,"Avaliação comparativa do potencial osteogênico com membranas de colágeno com estrutura diferente no modelo de ratos","Cirurgia e Traumatologia Maxilofacial - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Ramos EU*, Benetti LP, Bizelli VF, Faverani LP, Ponzoni D, Okamoto R, Souza FA, Bassi APF","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
PDI002,,"Análise de agente clareador contendo trimetafosfato e fluoreto na eficácia estética, microdureza e difusão trans-amelodentinária de HO","Odontologia Infantil e Social - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Nunes GP*, Akabane STF, Danelon M, Gruba AS, Gallinari MO, Briso ALF, De-Souza-costa CA, Delbem ACB","<em>(Apoio: FAPs - Fapesp N° 2018/08769-5)</em>","Não há conflito de interesse"
PE001,,"Ensino da técnica de odontossecção nos cursos de odontologia do estado do Paraná","UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ.","Silva GHG*, Balbinot AR, Renon MA",,"Não há conflito de interesse"
PE002,,"Antropologia em realidade virtual: ambiente digital de pesquisa, perícia e ensino","Odontologia Preventiva e Social - UNIVERSIDADE FEDERAL DE UBERLÂNDIA.","Beaini TL*, Curi JP, Melani RFH",,"Não há conflito de interesse"
PE003,,"Qualidade e tempo do preparo químico-cirúrgico com instrumentação mecanizada e manual por alunos de graduação","UNIVERSIDADE CRUZEIRO DO SUL.","Castaldelli MM*, Paiva SAF, Saguchi AH, Isidoro M, Araki AT","<em>(Apoio: PiBIC - Cruzeiro do sul)</em>","Não há conflito de interesse"
PE004,,"Avaliação do uso de um aplicativo de celular com simulador virtual para o ensino de técnica anestésica (BNAI)","FACULDADE DE ODONTOLOGIA SÃO LEOPOLDO MANDIC.","Silva MR*, Bergamaschi CC, Ramacciato JC, Pereira LAP, Dias PEM, Motta RHL","<em>(Apoio: BISLM N° 044/18 )</em>","Não há conflito de interesse"
PE005,,"O desenvolvimento na primeira infância como tópico de abordagem interdisciplinar no curso de odontologia: relato de experiência","UNIVERSIDADE FEDERAL DE GOIÁS.","Silva AMFS*, Costa PSS, Corrêa-Faria P, D´Almeida PVB, Machado GCM, Tavares NO, Costa LRRS",,"Não há conflito de interesse"
PE006,,"Estudo exploratório da usabilidade por cirurgiões-dentistas e estudantes de um objeto digital de aprendizagem para o ICDAS","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL.","Toniolo J*, Rodrigues JA","<em>(Apoio: SEAD/UFRGS N° Edital 26 - linha C)</em>","Não há conflito de interesse"
PE007,,"Despertando o interesse para a pesquisa científica: um olhar do Ensino Superior voltado para a Educação Básica","UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Araujo LDC*, Vieira HAO, Almeida LKY, Segato RAB, Paula-Silva FWG","<em>(Apoio: CAPES N° 88882.328524/2015-01)</em>","Não há conflito de interesse"
PE008,,"Avaliação de Recursos Online no Ensino da Disciplina de Ortodontia","Odontopediatria e Ortodontia - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO.","Paula JRB*, Barreto LSC, Marañón-Vásquez G, Lima RL, Bolognese AM, Souza MMG","<em>(Apoio: CAPES N° DS 001)</em>","Não há conflito de interesse"
PE009,,"Ação Educativa em Saúde Oral: Integração Universidade e Sociedade","Dentística e Materiais Dentários - UNIVERSIDADE FEDERAL DE UBERLÂNDIA.","Carvalho AJD*, Souza PAN, Pelloso AM, Galvão AM, Silva GR, Novais VR","<em>(Apoio: FAPs - FAPEMIG)</em>","Não há conflito de interesse"
PE010,,"Centro de Simulação Realística no curso Odontologia da Universidade São Francisco: relato de experiência em práticas pedagógicas ativas","Dentística - UNIVERSIDADE SÃO FRANCISCO.","Andrade AP*, Fagundes ACG, Piera JS",,"Não há conflito de interesse"
PE011,,"Caracterizações Artísticas como técnica de ensino e aprendizagem na Estomatologia e Patologias Orais","Estomatologia - UNIVERSIDADE METROPOLITANA DE SANTOS.","Silva AL*, Teixeira VP, Barbieri CB, Mendes VO, Assunção-Junior JNR",,"Não há conflito de interesse"
PE012,,"Impacto da metodologia ativa numa intervenção educativa sobre câncer de boca e orofaringe para cirurgiões-dentistas","Mestrado Pesquisa Em Saúde - CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ.","Ferreira SMS*, Barros ATOS, Silva CCC, Panjwani CMBRG, Barbosa KGN, Santos VCB, Brum EHM, Maia IAM","<em>(Apoio: 60030000897/2016 N° PPSUS)</em>","Não há conflito de interesse"
PE013,,"Percepção dos alunos quanto à aplicação da metodologia da problematização no processo ensino-aprendizagem de interpretação radiográfica","UNIVERSIDADE FEDERAL DO PARÁ.","Veiga LG*, Silva MNO, Amaral-Neto AM, Góes JLT, Xavier PKS, Figueiredo CPS, Carvalho PL",,"Não há conflito de interesse"
PE014,,"Diferentes metodologias de ensino para detecção radiográfica de lesões de cáries proximais","Patologia e Diagnóstico Oral - UNIVERSIDADE FEDERAL DO RIO DE JANEIRO.","Rocha BC*, Rosa BSPA, Cerqueira TS, de-Azevedo-Vaz SL, De rezende Barbosa GL, Ferreira LM, Verner FS, Visconti MA",,"Não há conflito de interesse"
PE015,,"Avaliação do uso de jogo didático interativo no ensino prático de radiologia odontológica","Odontologia - PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS.","Alves TKC*, Silva FE, Khouri MS, Francisco LAA, Carmelo JC, Santos RPM, Silva AIV, Manzi FR",,"Não há conflito de interesse"
PE016,,"A indissociabilidade ensino-pesquisa-extensão da odontologia hospitalar na graduação: a experiência na UFMG","Odontologia Hospitalar - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Martins PS*, Lanza CRM, Silva TA, Ferreira FM, Vieira-Andrade RG, Campos FEB, Castro WH, Travassos DV",,"Não há conflito de interesse"
PE017,,"Prodados tabulação de dados epidemiológicos","Odontologia - FACULDADE DE SINOP.","Perroni GC*, Ferreira MA, Barreto AC, Gonçalves KF",,"Não há conflito de interesse"
PE018,,"Acidentes Ocupacionais e fatores de risco associados em graduandos dos cursos de Odontologia e Medicina","CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ.","Reis MGCP*, Barros MM, Silva TMCM, Cesar SPS, Silva IC, Firmino CC, Santos NB, Nóbrega DF",,"Não há conflito de interesse"
PE019,,"Estresse e Fatores Associados em Graduandos de Odontologia","FACULDADE INDEPENDENTE DO NORDESTE.","Brito JEFS*, Pinheiro CJ, Ramos TM, Mania TV",,"Não há conflito de interesse"
PE020,,"A utilização de redes sociais para ensino/aprendizagem na Odontologia: relato de caso","Odontologia - CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS.","Cezário ES*, Oliveira AL, Bueno AC",,"Não há conflito de interesse"
PE021,,"Iniciação científica dirigida por Cochrane Brasil na Faculdade de Medicina de Petrópolis/ Faculdade Arthur Sá Earp Neto (FMP/FASE)","FACULDADE DE MEDICINA DE PETRÓPOLIS - FACULDADE ARTHUR SÁ EARP NETO.","Nascimento MSP*, Nogueira CB, Leitão EF, Altoé KL, Fontes LE, Jorge RC",,"Não há conflito de interesse"
PE022,,"Estágio em serviço público de saúde: percepções de estudantes de Odontologia e consonância com propostas curriculares","UNIVERSIDADE POSITIVO.","Carvalho CS*, Lobachinski KC, Gaião MAGS, Schmitt EJ, Caldarelli PG, Gabardo MCL",,"Não há conflito de interesse"
PE023,,"Divulgação da ciência na sociedade como disciplina de um programa de pós-graduação","Odontologia Preventiva e Social - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL.","Hashizume LN*, Quevedo AS, Lamers ML",,"Não há conflito de interesse"
PE024,,"Implantação do biobanco de dentes na universidade do extremo sul catarinense","Odontologia - UNIVERSIDADE DO EXTREMO SUL CATARINENSE.","Guzzatti MFM*, Dirschnabel AJ, Dallanora LMF, Ceretta RA, Bellettini AP, Gazola S, Pires PDS, Bernardi AV",,"Não há conflito de interesse"
PE025,,"Análise do perfil de egressos do grupo PET Odontologia da UFPel","UNIVERSIDADE FEDERAL DE PELOTAS.","Morel LL*, Silva HG, Chaves ET, Ferreira NB, Altmam JG, Martos J",,"Não há conflito de interesse"
PE026,,"Experiências Interprofissionais do Programa Pet-Saúde na Estratégia de Saúde da Família  em Minas Gerais","UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Sampaio JV*, Santos DC, Pinho GHC, Freitas CTC, Campolina LRM, Ramos TMC, Oliveira V, Salas M M S",,"Não há conflito de interesse"
PE027,,"Práticas integrativas e complementares na graduação de odontologia: a experiência na UFMG","Ortodontia e Odontopediatria - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Costa AA*, Bretz YPM, Rocha IR, Moura RNV, Vale MPP, Lanza CRM, Santos VR, Paula JS",,"Não há conflito de interesse"
PE028,,"Educação Interprofissional em Saúde Pública: avaliação e prontidão para a aprendizagem entre estudantes da UFMG","Odontologia - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Rocha NB*, Palmier AC, Freitas GL, Oliveira HN, Senna MIB, Castro PMMA, Gontijo ED",,"Não há conflito de interesse"
PE029,,"Influência das redes sociais no desempenho acadêmico de estudantes universitários de odontologia","Programa de Pós-graduação Em Odontologia - CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMÍNIO OMETTO.","Santos LFN*, Carneiro DPA, Santos PR, Meneghim MC, Vedovello-Filho M, Vedovello SAS","<em>(Apoio: Programa de Inicação Científica)</em>","Não há conflito de interesse"
PE030,,"Educação interprofissional na graduação em odontologia: análise da experiência em serviços de atenção primária à saúde","Odontologia Preventiva e Social - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL.","Olsson TO*, Toassi RFC","<em>(Apoio: Bolsa de Iniciação Cientifica UFRGS)</em>","Não há conflito de interesse"
PE031,,"Estresse ocupacional entre cirurgiões-dentistas que exercem docência do ensino superior privado","FACULDADE INDEPENDENTE DO NORDESTE.","Chaves RS*, Pinheiro CJ, Mania TV",,"Não há conflito de interesse"
PE032,,"Método tradicional, ensino misto e modelo EaD - Impacto no desempenho acadêmico de alunos do curso de graduação em Odontologia","Odontologia - FACULDADE DE ODONTOLOGIA SÃO LEOPOLDO MANDIC.","Fernandes MRU*, Aranha ACC, Suzuki SS, Montalli VAM, Segundo ASG",,"Não há conflito de interesse"
PE033,,"Ambulatório Virtual: estratégia na Graduação e na Pós-Graduação para enfrentamentos de pandemia","Dentística - UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Skelton-Macedo MC*, Martins FC, Araujo ME, Michel-Crosato E, Carrer FCA","<em>(Apoio: CPDigi/Teleodonto FOUSP | UNIFESP)</em>","Não há conflito de interesse"
PI0001,,"Estudo clínico da eficácia de um dispositivo polimérico para anestesia in situ","Materiais Dentários e Próteses - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Bertelli CR*, Adami LE, Figueiredo FAT, Pedrazzi V","<em>(Apoio: FAPESP N° 	 2019/18180-1)</em>","Não há conflito de interesse"
PI0002,,"Membranas de nanocelulose incorporadas com agentes antimicrobianos contra diversas espécies bacterianas","UNIVERSIDADE DO SUL DE SANTA CATARINA.","Maiochi AC*, Goulart TS, Prado MM, Colla G, Porto LM, Almeida J","<em>(Apoio: PUIC N° 2033)</em>","Não há conflito de interesse"
PI0003,,"Comparação da remineralização por vernizes contendo xilitol em esmalte de dentes decíduos e permanentes recém-irrompidos","UNIVERSIDADE CRUZEIRO DO SUL.","Nascimento DG*, Siqueira VL, Barreto GS, Silva EBV, Silva TV, Rodrigues MC, Buzalaf MAR, Cardoso CAB","<em>(Apoio: CNPq N° 409147/2016-8)</em>","Autodeclarado ""<em>A Universidade de São Paulo possui uma patente concedida no Brasil (INPI): ""verniz dental contendo xilitol"".</em>"""
PI0004,,"Efeito de diferentes vernizes fluoretados na inibição da progressão de lesões de cárie incipientes","UNIVERSIDADE CRUZEIRO DO SUL.","Mainente MP*, Campos PH, Corrêa FNP, Diniz MB, Cardoso CAB",,"Não há conflito de interesse"
PI0005,,"Efeito de soluções contendo TiF/NaF e quitosana com diferentes viscosidades na proteção contra a erosão em esmalte <em>in vitro</em>","UNIVERSIDADE DE SÃO PAULO - BAURU.","Sassaki S*, Souza BM, Santi LRP, João Souza SH, Carvalho TS, Magalhães AC","<em>(Apoio: FAPESP N° 2016/24538-8  | FAPESP N° 2019/00778-8 )</em>","Não há conflito de interesse"
PI0006,,"Efeito de concentrações de glicose sobre biofilmes de <em>Candida albicans</em> e <em>Streptococcus mutans</em> em dentina bovina","Dcos - UNIVERSIDADE FEDERAL DA PARAÍBA.","Gomes-Filho FN*, Brito ACM, Bezerra IM, Borges MHS, Brito CSM, Lacerda MC, Oliveira SCFS, Almeida LFD","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
